ID,bankssts_left,caudalanteriorcingulate_left,caudalmiddlefrontal_left,cuneus_left,entorhinal_left,fusiform_left,inferiorparietal_left,inferiortemporal_left,isthmuscingulate_left,lateraloccipital_left,lateralorbitofrontal_left,lingual_left,medialorbitofrontal_left,middletemporal_left,parahippocampal_left,paracentral_left,parsopercularis_left,parsorbitalis_left,parstriangularis_left,pericalcarine_left,postcentral_left,posteriorcingulate_left,precentral_left,precuneus_left,rostralanteriorcingulate_left,rostralmiddlefrontal_left,superiorfrontal_left,superiorparietal_left,superiortemporal_left,supramarginal_left,frontalpole_left,temporalpole_left,transversetemporal_left,insula_left,bankssts_right,caudalanteriorcingulate_right,caudalmiddlefrontal_right,cuneus_right,entorhinal_right,fusiform_right,inferiorparietal_right,inferiortemporal_right,isthmuscingulate_right,lateraloccipital_right,lateralorbitofrontal_right,lingual_right,medialorbitofrontal_right,middletemporal_right,parahippocampal_right,paracentral_right,parsopercularis_right,parsorbitalis_right,parstriangularis_right,pericalcarine_right,postcentral_right,posteriorcingulate_right,precentral_right,precuneus_right,rostralanteriorcingulate_right,rostralmiddlefrontal_right,superiorfrontal_right,superiorparietal_right,superiortemporal_right,supramarginal_right,frontalpole_right,temporalpole_right,transversetemporal_right,insula_right
DMHDS0940,0.018,0.017,0.025,0.030,0.034,0.024,0.019,0.025,0.029,0.026,0.026,0.031,0.034,0.020,0.014,0.021,0.019,0.027,0.023,0.026,0.018,0.024,0.021,0.022,0.029,0.028,0.023,0.020,0.021,0.022,0.024,0.033,0.029,0.023,0.017,0.019,0.020,0.026,0.027,0.024,0.020,0.025,0.032,0.026,0.032,0.031,0.028,0.019,0.014,0.021,0.028,0.028,0.020,0.031,0.019,0.028,0.019,0.025,0.035,0.028,0.021,0.021,0.017,0.022,0.039,0.043,0.020,0.027
DMHDS0946,0.020,0.016,0.016,0.028,0.019,0.025,0.021,0.023,0.026,0.025,0.026,0.028,0.023,0.019,0.021,0.014,0.020,0.024,0.023,0.029,0.018,0.019,0.017,0.022,0.026,0.026,0.021,0.018,0.017,0.020,0.028,0.030,0.019,0.026,0.019,0.018,0.018,0.026,0.017,0.027,0.018,0.029,0.026,0.025,0.032,0.030,0.025,0.020,0.022,0.016,0.023,0.022,0.021,0.026,0.019,0.021,0.017,0.024,0.023,0.026,0.021,0.021,0.017,0.021,0.056,0.030,0.024,0.029
DMHDS0221,0.020,0.018,0.025,0.034,0.021,0.031,0.026,0.030,0.023,0.028,0.031,0.028,0.024,0.027,0.019,0.017,0.026,0.032,0.023,0.027,0.023,0.029,0.023,0.025,0.026,0.031,0.026,0.025,0.020,0.027,0.038,0.039,0.031,0.031,0.022,0.019,0.021,0.030,0.053,0.030,0.025,0.032,0.022,0.028,0.031,0.029,0.036,0.026,0.015,0.015,0.021,0.035,0.025,0.024,0.023,0.031,0.019,0.021,0.027,0.037,0.026,0.024,0.020,0.024,0.057,0.032,0.044,0.032
DMHDS0651,0.013,0.012,0.021,0.031,0.031,0.022,0.023,0.033,0.029,0.025,0.033,0.033,0.031,0.025,0.012,0.017,0.025,0.028,0.022,0.033,0.020,0.023,0.017,0.023,0.022,0.027,0.026,0.027,0.017,0.021,0.029,0.050,0.032,0.033,0.013,0.024,0.022,0.033,0.027,0.026,0.024,0.030,0.029,0.029,0.043,0.032,0.027,0.021,0.023,0.021,0.020,0.024,0.022,0.032,0.020,0.024,0.023,0.025,0.035,0.028,0.028,0.026,0.017,0.031,0.034,0.036,0.021,0.036
DMHDS1052,0.015,0.020,0.023,0.033,0.021,0.024,0.022,0.031,0.026,0.027,0.033,0.031,0.023,0.025,0.009,0.020,0.019,0.024,0.024,0.035,0.018,0.024,0.020,0.024,0.027,0.028,0.024,0.022,0.016,0.024,0.039,0.038,0.028,0.026,0.018,0.017,0.020,0.037,0.028,0.028,0.023,0.026,0.031,0.027,0.030,0.032,0.033,0.022,0.025,0.015,0.023,0.027,0.024,0.037,0.018,0.025,0.017,0.026,0.029,0.032,0.023,0.022,0.017,0.021,0.065,0.045,0.017,0.022
DMHDS0294,0.016,0.025,0.024,0.035,0.023,0.027,0.025,0.028,0.024,0.026,0.036,0.033,0.022,0.023,0.019,0.026,0.024,0.023,0.023,0.034,0.026,0.019,0.023,0.030,0.029,0.027,0.026,0.024,0.018,0.029,0.035,0.034,0.019,0.038,0.023,0.015,0.019,0.032,0.026,0.035,0.026,0.036,0.027,0.034,0.035,0.032,0.022,0.023,0.023,0.021,0.018,0.025,0.023,0.038,0.023,0.018,0.021,0.029,0.027,0.030,0.025,0.025,0.016,0.027,0.041,0.030,0.020,0.026
DMHDS0219,0.015,0.025,0.016,0.038,0.026,0.025,0.020,0.028,0.026,0.027,0.041,0.043,0.030,0.023,0.025,0.016,0.017,0.048,0.023,0.026,0.019,0.022,0.021,0.028,0.024,0.028,0.026,0.022,0.022,0.025,0.046,0.043,0.027,0.035,0.016,0.021,0.022,0.032,0.019,0.031,0.020,0.033,0.036,0.029,0.045,0.033,0.032,0.023,0.030,0.019,0.019,0.032,0.019,0.023,0.019,0.030,0.019,0.025,0.023,0.029,0.027,0.022,0.020,0.023,0.050,0.031,0.025,0.026
DMHDS0337,0.014,0.009,0.016,0.028,0.018,0.021,0.019,0.027,0.025,0.028,0.030,0.028,0.027,0.024,0.021,0.012,0.021,0.030,0.023,0.029,0.019,0.023,0.017,0.024,0.025,0.027,0.023,0.020,0.018,0.020,0.044,0.041,0.020,0.038,0.014,0.015,0.021,0.031,0.020,0.021,0.022,0.024,0.023,0.026,0.042,0.027,0.018,0.024,0.016,0.012,0.017,0.025,0.019,0.024,0.017,0.023,0.016,0.021,0.020,0.025,0.020,0.019,0.018,0.022,0.028,0.067,0.019,0.030
DMHDS0858,0.017,0.026,0.019,0.028,0.019,0.024,0.022,0.022,0.028,0.027,0.036,0.026,0.024,0.020,0.019,0.014,0.022,0.031,0.023,0.033,0.019,0.020,0.019,0.023,0.021,0.029,0.023,0.021,0.017,0.026,0.055,0.041,0.023,0.040,0.015,0.015,0.020,0.025,0.019,0.025,0.021,0.024,0.029,0.026,0.032,0.031,0.030,0.021,0.024,0.016,0.021,0.027,0.020,0.032,0.020,0.025,0.018,0.023,0.026,0.030,0.023,0.023,0.015,0.025,0.036,0.039,0.029,0.028
DMHDS1128,0.019,0.016,0.020,0.039,0.047,0.037,0.032,0.032,0.029,0.041,0.044,0.037,0.038,0.025,0.031,0.024,0.022,0.072,0.024,0.039,0.024,0.030,0.022,0.032,0.036,0.045,0.029,0.032,0.021,0.029,0.064,0.058,0.034,0.043,0.019,0.025,0.032,0.040,0.032,0.030,0.031,0.032,0.029,0.036,0.052,0.039,0.040,0.025,0.016,0.024,0.025,0.047,0.030,0.037,0.023,0.032,0.028,0.031,0.042,0.042,0.032,0.030,0.025,0.030,0.057,0.057,0.025,0.036
DMHDS0409,0.018,0.030,0.019,0.027,0.030,0.031,0.023,0.034,0.041,0.027,0.027,0.028,0.031,0.024,0.012,0.019,0.024,0.027,0.024,0.028,0.022,0.022,0.019,0.027,0.026,0.028,0.025,0.020,0.017,0.021,0.037,0.050,0.020,0.024,0.021,0.014,0.020,0.027,0.027,0.028,0.025,0.033,0.031,0.026,0.035,0.036,0.026,0.027,0.019,0.023,0.022,0.025,0.026,0.027,0.019,0.030,0.022,0.027,0.023,0.030,0.024,0.024,0.017,0.023,0.035,0.037,0.015,0.023
DMHDS0662,0.014,0.020,0.021,0.027,0.039,0.030,0.025,0.030,0.028,0.033,0.040,0.040,0.027,0.024,0.017,0.018,0.022,0.043,0.022,0.032,0.022,0.026,0.021,0.030,0.033,0.031,0.025,0.024,0.017,0.025,0.036,0.031,0.024,0.037,0.020,0.021,0.019,0.029,0.022,0.026,0.021,0.025,0.027,0.027,0.039,0.035,0.034,0.025,0.016,0.021,0.025,0.041,0.027,0.030,0.022,0.025,0.020,0.027,0.020,0.032,0.024,0.022,0.016,0.026,0.038,0.041,0.027,0.026
DMHDS0525,0.017,0.012,0.018,0.029,0.019,0.023,0.019,0.022,0.027,0.022,0.024,0.023,0.023,0.018,0.008,0.019,0.018,0.022,0.018,0.031,0.020,0.021,0.018,0.023,0.026,0.028,0.021,0.023,0.015,0.019,0.024,0.032,0.021,0.026,0.013,0.012,0.016,0.024,0.030,0.019,0.019,0.028,0.024,0.024,0.026,0.033,0.027,0.024,0.011,0.020,0.018,0.023,0.019,0.029,0.021,0.025,0.015,0.022,0.020,0.025,0.021,0.018,0.015,0.019,0.029,0.036,0.018,0.028
DMHDS0748,0.016,0.020,0.021,0.031,0.025,0.024,0.025,0.028,0.025,0.027,0.024,0.031,0.029,0.024,0.020,0.015,0.018,0.028,0.024,0.032,0.017,0.019,0.019,0.022,0.026,0.032,0.026,0.021,0.017,0.024,0.040,0.026,0.020,0.030,0.011,0.014,0.016,0.027,0.030,0.029,0.022,0.029,0.024,0.029,0.031,0.030,0.025,0.021,0.019,0.018,0.021,0.026,0.021,0.027,0.017,0.039,0.018,0.022,0.031,0.027,0.024,0.021,0.017,0.022,0.037,0.036,0.019,0.032
DMHDS0310,0.012,0.022,0.021,0.036,0.071,0.032,0.024,0.031,0.030,0.023,0.041,0.029,0.027,0.022,0.047,0.020,0.022,0.028,0.023,0.029,0.020,0.018,0.021,0.024,0.033,0.026,0.022,0.019,0.022,0.025,0.036,0.045,0.026,0.032,0.018,0.019,0.018,0.029,0.047,0.030,0.024,0.027,0.032,0.027,0.043,0.031,0.032,0.021,0.032,0.020,0.019,0.022,0.019,0.028,0.019,0.019,0.020,0.025,0.026,0.026,0.026,0.024,0.018,0.020,0.040,0.054,0.025,0.031
DMHDS0968,0.016,0.014,0.017,0.023,0.052,0.025,0.022,0.029,0.022,0.027,0.029,0.031,0.029,0.022,0.013,0.020,0.018,0.028,0.021,0.034,0.019,0.029,0.018,0.021,0.026,0.025,0.021,0.022,0.016,0.024,0.034,0.029,0.020,0.025,0.012,0.018,0.017,0.028,0.039,0.031,0.021,0.027,0.025,0.028,0.033,0.029,0.021,0.024,0.030,0.012,0.022,0.024,0.022,0.031,0.018,0.019,0.016,0.023,0.034,0.029,0.024,0.021,0.016,0.020,0.044,0.029,0.016,0.026
DMHDS0661,0.013,0.013,0.022,0.031,0.021,0.023,0.027,0.034,0.022,0.030,0.029,0.036,0.027,0.023,0.011,0.017,0.021,0.046,0.022,0.026,0.020,0.030,0.017,0.022,0.025,0.029,0.025,0.023,0.015,0.027,0.043,0.043,0.020,0.036,0.016,0.016,0.021,0.025,0.027,0.026,0.028,0.025,0.028,0.030,0.042,0.036,0.027,0.020,0.013,0.017,0.024,0.031,0.024,0.029,0.020,0.024,0.019,0.026,0.027,0.034,0.026,0.026,0.017,0.026,0.049,0.038,0.018,0.024
DMHDS0709,0.019,0.016,0.019,0.034,0.033,0.025,0.023,0.025,0.030,0.028,0.042,0.034,0.032,0.025,0.016,0.014,0.023,0.027,0.024,0.029,0.021,0.025,0.020,0.024,0.029,0.031,0.027,0.024,0.025,0.024,0.044,0.058,0.029,0.029,0.018,0.018,0.024,0.026,0.020,0.022,0.025,0.026,0.031,0.029,0.043,0.033,0.028,0.023,0.014,0.020,0.024,0.032,0.027,0.027,0.018,0.030,0.021,0.025,0.020,0.037,0.025,0.026,0.020,0.026,0.051,0.036,0.031,0.030
DMHDS0915,0.015,0.016,0.020,0.029,0.020,0.024,0.021,0.027,0.028,0.026,0.032,0.028,0.023,0.023,0.024,0.016,0.019,0.024,0.024,0.030,0.018,0.025,0.016,0.025,0.023,0.027,0.024,0.020,0.018,0.025,0.024,0.027,0.025,0.026,0.018,0.012,0.018,0.030,0.018,0.024,0.022,0.022,0.033,0.027,0.036,0.033,0.015,0.022,0.015,0.017,0.018,0.030,0.023,0.030,0.020,0.028,0.020,0.023,0.020,0.030,0.024,0.020,0.018,0.025,0.028,0.032,0.015,0.021
DMHDS0297,0.019,0.018,0.022,0.029,0.024,0.029,0.024,0.035,0.028,0.026,0.030,0.026,0.020,0.027,0.013,0.017,0.023,0.021,0.020,0.030,0.020,0.031,0.019,0.027,0.024,0.027,0.023,0.019,0.018,0.025,0.039,0.043,0.021,0.036,0.014,0.014,0.019,0.028,0.022,0.024,0.025,0.030,0.032,0.025,0.035,0.029,0.025,0.023,0.022,0.017,0.020,0.035,0.024,0.024,0.021,0.027,0.019,0.030,0.024,0.029,0.026,0.020,0.019,0.025,0.048,0.040,0.016,0.040
DMHDS0630,0.014,0.016,0.021,0.025,0.027,0.026,0.022,0.022,0.030,0.028,0.035,0.027,0.030,0.021,0.013,0.013,0.017,0.040,0.025,0.025,0.016,0.022,0.018,0.023,0.030,0.032,0.022,0.021,0.019,0.025,0.041,0.047,0.022,0.026,0.020,0.014,0.017,0.029,0.045,0.030,0.021,0.026,0.024,0.025,0.034,0.031,0.029,0.021,0.025,0.016,0.019,0.033,0.020,0.035,0.018,0.024,0.018,0.024,0.025,0.033,0.023,0.020,0.017,0.023,0.065,0.038,0.025,0.025
DMHDS0406,0.020,0.023,0.020,0.027,0.030,0.027,0.023,0.024,0.030,0.031,0.031,0.029,0.025,0.029,0.009,0.019,0.019,0.029,0.021,0.029,0.021,0.027,0.018,0.028,0.026,0.027,0.022,0.022,0.018,0.023,0.030,0.052,0.015,0.022,0.016,0.015,0.021,0.030,0.061,0.029,0.022,0.024,0.028,0.030,0.035,0.030,0.024,0.024,0.017,0.020,0.020,0.032,0.024,0.027,0.021,0.027,0.017,0.025,0.021,0.029,0.024,0.022,0.016,0.022,0.037,0.045,0.021,0.024
DMHDS0868,0.017,0.016,0.020,0.030,0.018,0.029,0.024,0.030,0.030,0.033,0.033,0.035,0.030,0.023,0.014,0.020,0.021,0.029,0.018,0.027,0.021,0.025,0.022,0.027,0.022,0.031,0.025,0.027,0.017,0.026,0.042,0.039,0.024,0.032,0.014,0.020,0.019,0.033,0.019,0.032,0.027,0.024,0.033,0.032,0.033,0.036,0.022,0.024,0.015,0.022,0.026,0.024,0.021,0.033,0.022,0.028,0.022,0.029,0.022,0.033,0.024,0.024,0.020,0.025,0.057,0.035,0.027,0.029
DMHDS0957,0.020,0.024,0.021,0.033,0.029,0.034,0.020,0.029,0.026,0.029,0.034,0.036,0.035,0.024,0.022,0.026,0.024,0.027,0.022,0.031,0.018,0.026,0.021,0.023,0.030,0.032,0.029,0.019,0.022,0.021,0.073,0.047,0.015,0.029,0.022,0.025,0.019,0.031,0.033,0.024,0.023,0.030,0.031,0.032,0.035,0.038,0.028,0.019,0.021,0.021,0.023,0.041,0.022,0.030,0.019,0.018,0.023,0.027,0.040,0.030,0.026,0.024,0.014,0.025,0.068,0.040,0.019,0.031
DMHDS0873,0.020,0.010,0.019,0.032,0.031,0.036,0.023,0.028,0.025,0.031,0.037,0.031,0.031,0.029,0.025,0.019,0.022,0.033,0.028,0.029,0.019,0.024,0.020,0.026,0.025,0.034,0.025,0.022,0.022,0.026,0.026,0.061,0.021,0.034,0.015,0.016,0.023,0.030,0.020,0.028,0.027,0.027,0.030,0.030,0.041,0.031,0.032,0.026,0.019,0.028,0.023,0.035,0.021,0.036,0.018,0.021,0.022,0.029,0.025,0.033,0.025,0.021,0.022,0.022,0.063,0.058,0.023,0.024
DMHDS0587,0.023,0.027,0.030,0.031,0.046,0.031,0.027,0.025,0.029,0.032,0.040,0.038,0.032,0.027,0.021,0.024,0.026,0.050,0.030,0.026,0.025,0.029,0.024,0.025,0.029,0.036,0.035,0.024,0.024,0.025,0.052,0.036,0.028,0.034,0.018,0.015,0.025,0.026,0.022,0.027,0.027,0.029,0.040,0.031,0.044,0.036,0.034,0.025,0.020,0.020,0.028,0.033,0.036,0.029,0.020,0.033,0.022,0.027,0.028,0.034,0.031,0.030,0.021,0.022,0.055,0.045,0.022,0.032
DMHDS0468,0.015,0.026,0.019,0.027,0.025,0.028,0.024,0.029,0.031,0.031,0.036,0.031,0.034,0.024,0.023,0.016,0.021,0.026,0.022,0.031,0.020,0.026,0.022,0.024,0.031,0.028,0.024,0.021,0.023,0.020,0.045,0.056,0.030,0.039,0.019,0.019,0.017,0.030,0.025,0.029,0.026,0.027,0.037,0.031,0.042,0.036,0.033,0.025,0.021,0.018,0.017,0.037,0.023,0.031,0.020,0.024,0.022,0.022,0.017,0.026,0.021,0.020,0.019,0.019,0.054,0.036,0.024,0.033
DMHDS0805,0.028,0.017,0.026,0.026,0.020,0.028,0.022,0.028,0.025,0.032,0.036,0.032,0.024,0.024,0.014,0.018,0.019,0.028,0.026,0.034,0.022,0.021,0.022,0.027,0.026,0.030,0.023,0.022,0.019,0.026,0.037,0.036,0.026,0.028,0.020,0.014,0.019,0.033,0.023,0.027,0.023,0.027,0.030,0.030,0.031,0.037,0.026,0.025,0.016,0.019,0.020,0.026,0.018,0.036,0.019,0.024,0.021,0.025,0.025,0.028,0.025,0.023,0.019,0.024,0.060,0.032,0.022,0.027
DMHDS0978,0.018,0.026,0.025,0.029,0.025,0.032,0.024,0.031,0.028,0.028,0.032,0.036,0.028,0.032,0.021,0.014,0.027,0.038,0.026,0.031,0.019,0.034,0.020,0.026,0.026,0.034,0.026,0.025,0.023,0.027,0.036,0.051,0.017,0.043,0.018,0.020,0.020,0.032,0.046,0.031,0.025,0.031,0.029,0.031,0.041,0.037,0.029,0.030,0.019,0.017,0.026,0.029,0.026,0.031,0.020,0.029,0.023,0.028,0.024,0.032,0.024,0.024,0.020,0.026,0.033,0.037,0.020,0.028
DMHDS0715,0.022,0.025,0.023,0.030,0.019,0.029,0.022,0.032,0.028,0.029,0.033,0.032,0.022,0.022,0.016,0.020,0.023,0.028,0.029,0.032,0.022,0.046,0.022,0.025,0.029,0.033,0.023,0.022,0.020,0.024,0.027,0.034,0.017,0.025,0.019,0.011,0.023,0.030,0.025,0.027,0.020,0.024,0.028,0.027,0.033,0.033,0.026,0.024,0.017,0.018,0.021,0.030,0.021,0.032,0.020,0.034,0.020,0.026,0.028,0.036,0.025,0.023,0.023,0.024,0.055,0.049,0.019,0.031
DMHDS0713,0.015,0.021,0.021,0.028,0.036,0.026,0.023,0.024,0.032,0.028,0.031,0.031,0.031,0.025,0.031,0.021,0.022,0.028,0.022,0.027,0.019,0.028,0.020,0.027,0.028,0.024,0.026,0.022,0.021,0.025,0.029,0.037,0.023,0.023,0.022,0.016,0.020,0.028,0.029,0.027,0.024,0.029,0.029,0.026,0.032,0.029,0.025,0.022,0.015,0.016,0.024,0.028,0.025,0.028,0.022,0.023,0.022,0.026,0.027,0.029,0.026,0.021,0.020,0.023,0.046,0.036,0.020,0.026
DMHDS0511,0.020,0.017,0.021,0.038,0.035,0.033,0.022,0.028,0.039,0.029,0.029,0.034,0.027,0.026,0.016,0.019,0.023,0.031,0.028,0.029,0.019,0.032,0.018,0.029,0.022,0.032,0.021,0.024,0.016,0.024,0.040,0.033,0.022,0.038,0.018,0.019,0.019,0.030,0.053,0.027,0.023,0.024,0.029,0.027,0.033,0.035,0.025,0.026,0.013,0.019,0.020,0.024,0.019,0.031,0.021,0.031,0.017,0.024,0.026,0.030,0.024,0.020,0.019,0.024,0.038,0.037,0.024,0.024
DMHDS0677,0.020,0.009,0.025,0.029,0.021,0.029,0.021,0.029,0.026,0.026,0.031,0.029,0.023,0.023,0.016,0.016,0.020,0.034,0.026,0.030,0.019,0.024,0.022,0.025,0.028,0.029,0.022,0.020,0.017,0.025,0.043,0.038,0.022,0.032,0.018,0.017,0.022,0.030,0.017,0.025,0.025,0.027,0.026,0.028,0.031,0.032,0.023,0.024,0.017,0.015,0.019,0.030,0.018,0.032,0.018,0.024,0.019,0.025,0.034,0.032,0.023,0.020,0.016,0.019,0.040,0.032,0.023,0.032
DMHDS1088,0.017,0.016,0.020,0.029,0.034,0.033,0.025,0.027,0.034,0.027,0.031,0.032,0.036,0.023,0.019,0.017,0.024,0.028,0.021,0.037,0.020,0.040,0.020,0.026,0.039,0.031,0.025,0.022,0.019,0.025,0.049,0.032,0.023,0.030,0.013,0.017,0.020,0.030,0.037,0.029,0.026,0.028,0.026,0.031,0.038,0.031,0.035,0.027,0.019,0.020,0.022,0.027,0.026,0.036,0.017,0.029,0.018,0.027,0.024,0.030,0.027,0.023,0.017,0.020,0.050,0.034,0.022,0.028
DMHDS1020,0.013,0.018,0.021,0.028,0.029,0.027,0.022,0.034,0.029,0.029,0.032,0.030,0.031,0.021,0.017,0.021,0.022,0.030,0.021,0.035,0.018,0.027,0.021,0.025,0.027,0.030,0.023,0.021,0.017,0.023,0.034,0.032,0.029,0.026,0.016,0.023,0.018,0.026,0.023,0.026,0.023,0.025,0.027,0.032,0.030,0.035,0.029,0.021,0.018,0.017,0.020,0.025,0.020,0.029,0.019,0.042,0.023,0.023,0.026,0.031,0.023,0.025,0.014,0.023,0.061,0.029,0.022,0.024
DMHDS0606,0.017,0.012,0.022,0.033,0.049,0.023,0.025,0.027,0.034,0.030,0.031,0.030,0.032,0.024,0.025,0.018,0.024,0.035,0.024,0.035,0.021,0.027,0.022,0.021,0.025,0.033,0.023,0.024,0.020,0.028,0.055,0.030,0.023,0.025,0.024,0.019,0.020,0.036,0.020,0.027,0.023,0.027,0.028,0.029,0.040,0.034,0.026,0.023,0.028,0.015,0.022,0.037,0.021,0.033,0.022,0.033,0.021,0.020,0.029,0.034,0.026,0.021,0.017,0.022,0.061,0.031,0.024,0.025
DMHDS1148,0.018,0.009,0.019,0.031,0.045,0.027,0.022,0.030,0.024,0.029,0.032,0.027,0.029,0.021,0.015,0.017,0.022,0.026,0.022,0.034,0.020,0.021,0.021,0.027,0.027,0.030,0.022,0.021,0.017,0.025,0.061,0.059,0.028,0.028,0.012,0.016,0.022,0.030,0.023,0.025,0.022,0.029,0.025,0.027,0.031,0.037,0.026,0.021,0.026,0.022,0.022,0.035,0.018,0.026,0.017,0.027,0.019,0.023,0.027,0.027,0.027,0.020,0.019,0.025,0.046,0.033,0.022,0.028
DMHDS1187,0.022,0.020,0.028,0.033,0.031,0.027,0.023,0.038,0.041,0.029,0.035,0.040,0.028,0.028,0.026,0.018,0.035,0.032,0.030,0.030,0.024,0.030,0.022,0.027,0.033,0.033,0.029,0.023,0.025,0.029,0.055,0.032,0.049,0.039,0.013,0.020,0.024,0.034,0.020,0.032,0.024,0.034,0.035,0.029,0.037,0.034,0.035,0.026,0.040,0.016,0.021,0.040,0.025,0.028,0.020,0.031,0.021,0.027,0.026,0.037,0.030,0.026,0.019,0.024,0.052,0.033,0.028,0.036
DMHDS0899,0.021,0.015,0.023,0.028,0.026,0.029,0.026,0.029,0.032,0.032,0.032,0.032,0.035,0.027,0.021,0.015,0.020,0.035,0.023,0.028,0.022,0.026,0.017,0.028,0.025,0.035,0.027,0.022,0.023,0.027,0.046,0.037,0.041,0.034,0.016,0.022,0.019,0.029,0.026,0.023,0.024,0.027,0.028,0.031,0.039,0.035,0.028,0.025,0.028,0.014,0.020,0.032,0.023,0.033,0.019,0.028,0.018,0.023,0.034,0.035,0.025,0.020,0.020,0.024,0.036,0.033,0.041,0.030
DMHDS0682,0.019,0.013,0.017,0.037,0.030,0.025,0.028,0.024,0.037,0.031,0.038,0.031,0.031,0.029,0.021,0.017,0.025,0.023,0.029,0.028,0.022,0.027,0.020,0.030,0.016,0.031,0.025,0.021,0.018,0.026,0.038,0.059,0.022,0.048,0.015,0.017,0.020,0.036,0.027,0.028,0.025,0.032,0.034,0.031,0.036,0.037,0.028,0.030,0.024,0.017,0.027,0.028,0.025,0.024,0.024,0.031,0.021,0.030,0.024,0.034,0.025,0.022,0.020,0.021,0.035,0.049,0.023,0.032
DMHDS1002,0.021,0.017,0.023,0.029,0.042,0.028,0.024,0.024,0.038,0.031,0.034,0.034,0.036,0.023,0.021,0.017,0.024,0.031,0.025,0.032,0.023,0.023,0.020,0.024,0.030,0.030,0.027,0.022,0.020,0.024,0.054,0.039,0.041,0.041,0.019,0.023,0.019,0.028,0.026,0.028,0.025,0.030,0.037,0.031,0.033,0.032,0.038,0.024,0.016,0.018,0.018,0.030,0.023,0.038,0.021,0.025,0.021,0.027,0.034,0.031,0.024,0.022,0.021,0.027,0.060,0.099,0.022,0.033
DMHDS1014,0.022,0.027,0.023,0.028,0.026,0.023,0.025,0.030,0.026,0.027,0.035,0.033,0.030,0.025,0.018,0.021,0.025,0.024,0.023,0.029,0.022,0.026,0.022,0.025,0.034,0.032,0.029,0.024,0.018,0.029,0.033,0.030,0.016,0.035,0.027,0.016,0.022,0.031,0.031,0.028,0.024,0.027,0.026,0.028,0.034,0.031,0.025,0.024,0.014,0.020,0.022,0.037,0.022,0.027,0.022,0.028,0.020,0.027,0.026,0.031,0.027,0.022,0.019,0.029,0.051,0.031,0.018,0.023
DMHDS0935,0.020,0.016,0.022,0.038,0.016,0.036,0.024,0.033,0.038,0.031,0.025,0.033,0.261,0.023,0.012,0.030,0.020,0.029,0.019,0.039,0.023,0.028,0.021,0.027,0.024,0.031,0.023,0.026,0.024,0.024,0.044,0.026,0.022,0.026,0.016,0.018,0.018,0.028,0.016,0.026,0.025,0.032,0.030,0.027,0.029,0.034,0.028,0.023,0.014,0.026,0.018,0.030,0.028,0.029,0.024,0.036,0.021,0.022,0.019,0.032,0.026,0.023,0.016,0.024,0.056,0.029,0.020,0.022
DMHDS1156,0.026,0.013,0.023,0.031,0.025,0.026,0.020,0.031,0.030,0.025,0.031,0.023,0.025,0.026,0.038,0.020,0.023,0.026,0.021,0.026,0.021,0.024,0.021,0.020,0.021,0.027,0.023,0.021,0.019,0.023,0.046,0.025,0.028,0.032,0.017,0.016,0.018,0.034,0.018,0.021,0.022,0.026,0.032,0.025,0.034,0.028,0.026,0.024,0.019,0.021,0.021,0.027,0.024,0.027,0.021,0.025,0.022,0.020,0.034,0.026,0.026,0.023,0.018,0.023,0.045,0.028,0.025,0.027
DMHDS0610,0.010,0.016,0.020,0.031,0.030,0.030,0.024,0.032,0.022,0.031,0.038,0.032,0.037,0.026,0.026,0.024,0.026,0.050,0.030,0.034,0.019,0.026,0.019,0.026,0.031,0.028,0.022,0.021,0.016,0.022,0.035,0.025,0.020,0.033,0.015,0.019,0.022,0.031,0.025,0.030,0.027,0.026,0.024,0.028,0.044,0.035,0.032,0.030,0.019,0.023,0.021,0.045,0.026,0.025,0.020,0.024,0.020,0.025,0.024,0.029,0.024,0.020,0.017,0.027,0.044,0.041,0.020,0.034
DMHDS1030,0.028,0.017,0.019,0.032,0.049,0.026,0.025,0.032,0.028,0.032,0.034,0.029,0.031,0.024,0.015,0.017,0.020,0.036,0.022,0.029,0.021,0.032,0.017,0.028,0.026,0.033,0.023,0.022,0.020,0.026,0.052,0.039,0.030,0.029,0.014,0.021,0.027,0.028,0.019,0.031,0.022,0.033,0.025,0.030,0.037,0.030,0.023,0.022,0.020,0.020,0.036,0.039,0.021,0.027,0.018,0.035,0.021,0.027,0.027,0.033,0.025,0.024,0.019,0.021,0.042,0.036,0.014,0.033
DMHDS0756,0.016,0.010,0.029,0.036,0.060,0.036,0.027,0.033,0.030,0.030,0.052,0.033,0.051,0.028,0.050,0.027,0.024,0.061,0.029,0.033,0.026,0.029,0.030,0.036,0.034,0.035,0.034,0.030,0.031,0.023,0.071,0.095,0.036,0.050,0.014,0.024,0.030,0.034,0.060,0.035,0.033,0.037,0.036,0.032,0.060,0.040,0.038,0.030,0.025,0.023,0.019,0.033,0.024,0.037,0.026,0.030,0.027,0.031,0.029,0.033,0.033,0.029,0.031,0.027,0.045,0.076,0.032,0.047
